YEAR,season,SITE,PLNT_DNS,FRND_DNS,DRY_WT,Dry_CAN_WT,Dry_WC_wt,Dry_SUB_wt,N_blade,C_blade,C_WT,N_WT,elapsed,g_bar_dry,g_barC,g_barN,dry_prod_per_day,C_prod_per_day,N_prod_per_day,f,p,d,c,b,l,dry_wt_lost_as_fronds,dry_wt_lost_as_plants,dry_wt_lost_as_dissolved,dry_wt_lost_as_cut_fronds,dry_wt_lost_as_blades,C_lost_as_fronds,C_lost_as_plants,C_lost_as_dissolved,C_lost_as_cut_fronds,C_lost_as_blades,N_lost_as_fronds,N_lost_as_plants,N_lost_as_dissolved,N_lost_as_cut_fronds,N_lost_as_blades,Mean_TEMP,mean_ambient_N,sfc_par,Subsfc_par,Bottom_par,dry_wt_stD,dry_can_wt_stD,dry_wc_wt_stD,dry_sub_wt_stD,c_blade_stD,n_blade_stD,C_wt_stD,N_wt_stD,plnt_dns_stD,frnd_dns_stD,g_bar_dry_stD,dry_prod_per_day_stD,g_barC_stD,C_prod_per_day_stD,g_barN_stD,N_prod_per_day_stD,f_stD,p_stD,d_stD,c_stD,b_stD,l_stD,dry_wt_lost_as_fronds_stD,dry_wt_lost_as_plants_stD,dry_wt_lost_as_dissolved_stD,dry_wt_lost_as_cut_fronds_stD,dry_wt_lost_as_blades_stD,C_lost_as_fronds_stD,C_lost_as_plants_stD,C_lost_as_dissolved_stD,C_lost_as_cut_fronds_stD,C_lost_as_blades_stD,N_lost_as_fronds_stD,N_lost_as_plants_stD,N_lost_as_dissolved_stD,N_lost_as_cut_fronds_stD,N_lost_as_blades_stD
2022,1-Winter,AQUE,0.0793820225,0.7951685393,0.0661001605,0.0296703973,0.0183702336,0.0180595297,2.4082022472,28.978089888,0.0180779093,0.0013228544,89,0.0366872546,0.0364582965,0.0409178197,0.0022481622,0.000613691,0.0000442118,0.0186068685,0.0024210453,0.0028659378,0.0000358572,0.0109774858,0.0349071946,0.0010966491,0.0001448397,0.0001752853,2.2681579E-6,0.0006659203,0.0003015732,0.0000399807,0.0000480094,6.1773183E-7,0.000182517,0.0000193301,2.5708697E-6,3.0952408E-6,5.1403531E-8,0.0000116427,13.786510754,3.329002,576.48645362,175.10519168,20.568569109,0.005232554,0.0032674382,0.0012560574,0.0015035693,1.0473186777,0.2103115911,0.0016147456,0.0001782577,0.0027646307,0.0456849791,0.0032553805,0.000247117,0.003330725,0.0000718805,0.0036808227,6.5035754E-6,0.0025892695,0.0011963446,0.0001365098,6.4837466E-6,0.0004671878,0.0028579088,0.0001646445,0.0000719617,0.0000153605,5.0170763E-7,0.0000545766,0.0000464794,0.0000200992,3.7991095E-6,1.4129502E-7,0.0000160626,3.2891752E-6,1.2862198E-6,3.8842265E-7,1.2659108E-8,1.3959981E-6
2022,2-Spring,AQUE,0.0683333333,1.3361827957,0.1327808553,0.0745897961,0.0336993561,0.024491703,2.7874193548,28.35344086,0.0356011781,0.0029822127,93,0.035112777,0.0352493193,0.0337511842,0.003745167,0.0010123319,0.0000821503,0.0089874053,0.0012168291,0.0039006159,0.0000587328,0.0116897865,0.0258533696,0.0008576559,0.0000769709,0.000468218,3.966053E-6,0.0013932788,0.0002305467,0.000020963,0.0001247474,1.0812962E-6,0.0003714721,0.0000196237,1.744401E-6,0.0000107851,8.8952608E-8,0.0000320315,13.68755989,5.5683438755,786.68634959,233.53341368,24.776689187,0.0129824062,0.0093033435,0.0027862162,0.0021295608,0.9882812455,0.2374903505,0.0037479556,0.0004212083,0.0023419112,0.0815339816,0.0026637802,0.0004470541,0.0027662745,0.0001269164,0.0033292488,0.0000140142,0.0016858358,0.0009125613,0.0001776928,0.0000101985,0.0005242862,0.0019864295,0.0001559635,0.0000575776,0.000050285,7.9596551E-7,0.0001479056,0.0000427119,0.0000157712,0.0000126941,2.2432415E-7,0.0000414539,3.9414339E-6,1.3074718E-6,1.5672227E-6,2.0156237E-8,4.6207513E-6
2022,3-Summer,AQUE,0.0969354839,1.8644086022,0.154968465,0.0705141791,0.0414548046,0.0429994813,2.1460215054,30.321075269,0.0432564594,0.0026919016,93,0.0216707499,0.0221989311,0.0208298441,0.0035912298,0.0010042623,0.0000607334,0.0087347019,0.0004303371,0.0036120829,0.0000862398,0.0112636175,0.0241269791,0.0013085401,0.0000571838,0.0005807765,0.0000115196,0.0018150368,0.0003671827,0.0000163007,0.0001616806,3.2802781E-6,0.0005052861,0.0000235449,1.0520312E-6,0.0000103328,2.1263455E-7,0.0000322291,16.595187783,0.5667562259,763.94268118,244.45637878,32.685036127,0.0138265909,0.0086367436,0.0035701786,0.0033257614,1.0742980877,0.173178248,0.0040265189,0.0003438177,0.0021898743,0.1006765303,0.0023146976,0.0004980909,0.0024468422,0.0001410617,0.0029668213,0.0000122438,0.0014251575,0.0004496308,0.0001713349,0.0000178524,0.0005012461,0.0015859422,0.00022933,0.0000598323,0.0000597924,2.7766176E-6,0.0001777895,0.0000658851,0.0000171561,0.0000153145,7.9610844E-7,0.0000517631,4.5599599E-6,1.1079274E-6,1.3426995E-6,5.7911099E-8,4.0429123E-6
2022,4-Autumn,AQUE,0.0897222222,1.083,0.0847264708,0.032272736,0.0253112865,0.0271424482,2.4154545455,33.383636364,0.0308492312,0.0019470171,90,0.0249777483,0.0263427614,0.0252768796,0.0026536111,0.0008674998,0.0000519869,0.026957845,0.0090483037,0.0027508781,0.0000868685,0.0104079959,0.0305653917,0.0017761278,0.0001842295,0.0003106516,0.000013492,0.0011545362,0.0005331064,0.0000555379,0.0000934845,3.8460083E-6,0.000349717,0.0000340421,3.5311493E-6,5.9845914E-6,2.4821828E-7,0.0000223819,15.758615576,1.1695232523,592.12014969,213.97346083,45.56288236,0.0077987994,0.0047131218,0.0024342427,0.0022986826,1.3330266963,0.2294611005,0.0030625193,0.0002733608,0.0024157762,0.0597698901,0.0038693353,0.0004803515,0.0041210407,0.0001550148,0.0043372472,0.0000120045,0.0044755094,0.0016028966,0.0001451182,0.0000184346,0.0004614143,0.0030820126,0.000338861,0.0001418661,0.0000309148,3.3501362E-6,0.0001083638,0.0001041704,0.0000433619,8.3170023E-6,9.6035788E-7,0.0000347238,7.1973326E-6,2.7694745E-6,8.7030124E-7,6.9865281E-8,3.2041152E-6
2023,1-Winter,AQUE,0.0038202247,0.0152808989,0.0004183142,0,0,0.0004183142,,,,,89,,,,0,0,0,0.0669981253,0.0528703543,,0,,,,,,,,,,,,,,,,,,13.217546695,5.2633101832,574.69517338,169.30335372,24.818001287,0.000093797,0,0,0.000093797,,,,,0.0003196765,0.0021417827,,0,,0,,0,0.0179451303,0.0079911934,,0,,,,,,,,,,,,,,,,,
2023,2-Spring,AQUE,0,0,0,0,0,0,,,,,93,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,13.362715396,5.673569962,786.42975256,251.71822871,49.448872637,0,0,0,0,,,,,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,
2023,3-Summer,AQUE,0,0,0,0,0,0,,,,,15,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,15.061427306,1.3739080018,,,,0,0,0,0,,,,,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,
2002,3-Summer,MOHK,0.5302150538,12.495698925,1.4560009972,0.7739445813,0.4644669377,0.2175894782,2.0157526882,28.149032258,0.3885463159,0.0241590224,93,0.0347942792,0.03649967,0.0318647386,0.0472629196,0.0129485534,0.0007523153,0.0147678915,0,0.0037163949,0.0001763115,0.0122831631,0.0309437611,0.0200284475,0,0.005165545,0.0002462967,0.0171196358,0.0052528757,0,0.0013475677,0.0000693162,0.0044812443,0.0003303473,0,0.0000875503,3.1495435E-6,0.0002879807,15.4983251,0.7538429775,773.47314928,173.102336,35.831306676,0.0938503254,0.0556575528,0.0284078103,0.0128459716,1.0008008826,0.1747009141,0.0292161896,0.0026662785,0.0211178876,0.6373825394,0.002656227,0.0047091038,0.0027601056,0.0013703771,0.0032519505,0.0001133767,0.0022663518,0,0.0001647998,0.0000245263,0.0005061445,0.0023144078,0.0033109745,0,0.0004061719,0.0000385589,0.0013132182,0.0008934509,0,0.0000940594,0.0000113574,0.0003766294,0.0000620935,0,0.0000102599,7.4087245E-7,0.0000334982
2002,4-Autumn,MOHK,0.3238333333,5.9593333333,0.5403574325,0.2260755175,0.1783332298,0.1359486852,2.4268888889,27.556944444,0.1406389481,0.0088119823,90,0.0333818641,0.0320940964,0.0395706133,0.0228306917,0.0057428281,0.0003630314,0.0210067264,0.0110503127,0.0030020165,0.000821182,0.0115434571,0.0474236948,0.0151326855,0.0067662272,0.0022814072,0.0007010499,0.0087143624,0.0040546224,0.0017660427,0.0006144199,0.000189181,0.002346143,0.0002180358,0.0000924469,0.0000326505,8.9515218E-6,0.0001252921,15.444910753,0.7255282451,584.51584035,140.30116739,35.657320135,0.0366063498,0.0172470485,0.011910812,0.0098348395,1.0781025485,0.2512629964,0.0108959603,0.0010392803,0.0172592589,0.3328583184,0.0061148077,0.0046579353,0.0061628361,0.0012718688,0.0063132445,0.0000723041,0.0037896003,0.0044993785,0.0001516829,0.0001160309,0.0004708561,0.0059165537,0.0029781998,0.0030586282,0.0001930869,0.000096685,0.000681609,0.0008144001,0.0008108459,0.0000449293,0.0000272613,0.0002043662,0.0000417613,0.0000410682,3.6679335E-6,1.5058897E-6,0.0000133682
2003,1-Winter,MOHK,0.1352247191,2.2758988764,0.1890476835,0.0728233677,0.0570079415,0.0592163743,2.4249438202,28.301123596,0.0501326308,0.0035490583,89,0.0416296322,0.0440850473,0.0430629873,0.008834237,0.0024691585,0.0001767647,0.0226078142,0.0154484923,0.0028347171,0,0.0111224439,0.0520134675,0.0053564706,0.003524255,0.000652752,0,0.0025694691,0.0014060535,0.0009418194,0.0001700191,0,0.0006693125,0.0001086052,0.0000743201,0.0000129162,0,0.0000508638,14.674417762,1.4093573867,584.68941647,122.04661188,16.836043306,0.0178661136,0.008105107,0.0056178915,0.0055359423,0.9597615242,0.1999986369,0.005053064,0.0004310526,0.0073268832,0.1764649445,0.006133713,0.0017021477,0.006220301,0.0004648379,0.0063815152,0.0000393846,0.0037245772,0.004546946,0.0001281061,0,0.0004449205,0.0058573868,0.0010508897,0.001167222,0.000058311,0,0.0002207634,0.0002730088,0.0003058289,0.0000141115,0,0.0000614555,0.0000231245,0.0000252814,1.5173163E-6,0,5.830831E-6
2003,2-Spring,MOHK,0.6477419355,3.1660215054,0.1901217865,0.0697245024,0.0565629958,0.0638342883,2.8710215054,35.134301075,0.0621007082,0.0041354371,93,0.0407917849,0.0406645886,0.0373703472,0.0068624889,0.0022135374,0.0001482786,0.0126416997,0.0091057106,0.0027960668,0,0.0115535541,0.0360970312,0.0021033971,0.0014209388,0.000476337,0,0.0019680943,0.0006829687,0.0004511607,0.0001587988,0,0.0006573104,0.0000500651,0.0000349242,0.0000113365,0,0.0000468957,13.545076193,4.0016526542,800.92244922,168.56808637,26.331423576,0.0170273864,0.0088276043,0.0056146934,0.0052567073,1.3013058777,0.2519082354,0.006220056,0.0005367091,0.0359867109,0.218856965,0.0045698265,0.0008983878,0.0046233576,0.0002991508,0.0048658711,0.000024283,0.0019971143,0.0035326424,0.0001352564,0,0.0005297548,0.0040693964,0.0003742542,0.0005933098,0.0000516662,0,0.0002031884,0.0001229788,0.0001898114,0.0000170339,0,0.0000742218,0.0000100574,0.000014883,1.6250434E-6,0,6.4806182E-6
2003,3-Summer,MOHK,1.3406989247,7.3679032258,0.439250222,0.1181540667,0.1504711152,0.1706250401,2.8407526882,34.968387097,0.1452881287,0.0098436586,93,0.0331002531,0.0341489433,0.0361771077,0.0126862173,0.0042687801,0.0003053559,0.0109919431,0.0002272186,0.002294709,0,0.0100054692,0.02351934,0.0041563129,0.0001398106,0.0008476714,0,0.0037835546,0.0013577084,0.0000464249,0.0002769284,0,0.0012379287,0.0000921054,2.885923E-6,0.0000192222,0,0.0000860886,15.980607971,0.8823588078,764.30238479,170.45039173,35.371420296,0.0233130249,0.0082405805,0.0084485762,0.0088304296,1.2039953222,0.2481194145,0.0095338055,0.0011051502,0.0425422757,0.3137719934,0.0021549534,0.0010494388,0.0023282182,0.0003969915,0.0028831779,0.0000440213,0.0014749924,0.0002444971,0.0001024059,0,0.0003591113,0.0015361737,0.0006066038,0.0001502331,0.000057511,0,0.0002349246,0.0002037646,0.0000498473,0.000016306,0,0.0000860106,0.0000159165,3.1518778E-6,2.1902726E-6,0,9.4867088E-6
2003,4-Autumn,MOHK,0.8828888889,9.5945,0.6547154074,0.2034925603,0.217336291,0.2338865561,2.1460555556,31.548333333,0.1945471129,0.0110566546,90,0.0305919517,0.0277185446,0.0270534134,0.0194826511,0.0054158319,0.0003236559,0.0157327817,0.0007320005,0.00226119,0,0.0105240324,0.0292500045,0.0100397901,0.0004504096,0.0014379059,0,0.0066842711,0.0030479464,0.0001495611,0.0004407157,0,0.0020572654,0.000188817,9.2971991E-6,0.0000272949,0,0.0001272991,15.854069112,0.8883054727,595.08671971,141.81054334,35.170744058,0.042983985,0.0154113485,0.01404405,0.0154994869,1.5162984514,0.2236633237,0.0165555186,0.0013830557,0.0363728954,0.5137101577,0.0030596756,0.0021246768,0.0031652134,0.0006892375,0.0037325092,0.0000535429,0.002640919,0.0007848345,0.0001267102,0,0.0004520846,0.0027840475,0.0017461923,0.0004838063,0.0001101846,0,0.0004587807,0.0005643391,0.0001604986,0.0000298353,0,0.0001655455,0.0000381996,0.0000101428,3.2292674E-6,0,0.0000145712
2004,1-Winter,MOHK,0.4176111111,5.1113333333,0.3516109073,0.117136053,0.105052197,0.1294226572,2.3527777778,27.368666667,0.0928375828,0.0074136049,90,0.0266814512,0.0262617821,0.0245126695,0.0119404979,0.0031040948,0.0002299197,0.0238641907,0.0058122831,0.0026210406,0,0.0098203654,0.0421178798,0.0100694699,0.0016645706,0.0011600698,0,0.0046160932,0.0026295211,0.0004295291,0.0003033074,0,0.0012084603,0.000190159,0.0000322616,0.0000218204,0,0.0000868122,13.520533012,2.1557523454,582.11243177,122.31773227,17.290389489,0.0308445841,0.0144609014,0.0104136022,0.0094333856,1.2445499337,0.2673357122,0.0095647422,0.0012486553,0.0174743565,0.3092553826,0.0043184769,0.0021035407,0.0043517173,0.0005576447,0.0041360351,0.0000487248,0.0035591346,0.0023386185,0.000159202,0,0.0004464977,0.0041706308,0.0018533911,0.0007306736,0.0001142003,0,0.0004106422,0.0004926352,0.0001880643,0.0000265825,0,0.0001199202,0.0000411975,0.0000150509,3.3575509E-6,0,0.0000125936
2004,2-Spring,MOHK,0.5301612903,4.3044623656,0.2404671142,0.0675789674,0.05818579,0.1147023567,2.1325806452,27.305913978,0.0614575153,0.0042492055,93,0.0425674523,0.043200902,0.0444961756,0.0090509383,0.0023580317,0.0001522291,0.019516372,0.0068950702,0.0029759478,0,0.0086506019,0.0380379919,0.0039969316,0.0014493459,0.000636202,0,0.0018509402,0.0010309984,0.0003762385,0.0001646633,0,0.0004790163,0.0000615723,0.0000228344,9.9761619E-6,0,0.0000290167,14.772268964,1.3860496863,804.94377869,169.23220525,26.422805733,0.0145292832,0.0065787737,0.0039488023,0.0072830164,1.009548084,0.1909461971,0.0043497551,0.0004843139,0.0192768677,0.1921794157,0.0039456663,0.0009671811,0.0039839997,0.0002649517,0.0041764202,0.0000207436,0.0029659835,0.0023054838,0.0001522929,0,0.0003686582,0.0037693762,0.000675358,0.0004917158,0.0000511917,0,0.0001380292,0.0001790386,0.0001293517,0.0000119539,0,0.0000394204,0.0000114688,8.1674187E-6,1.1237856E-6,0,3.1859296E-6
2004,3-Summer,MOHK,1.747311828,8.9850537634,0.5051378305,0.1106295838,0.1220809382,0.2724273085,2.1270967742,30.168709677,0.1443518626,0.0084636278,93,0.0346668593,0.0357496514,0.033967448,0.0150570414,0.0043891543,0.0002428335,0.0129039553,0.0028428047,0.0026456653,0,0.0086634371,0.0270558624,0.0062045989,0.0011229446,0.0011860474,0,0.0039373755,0.0017608728,0.0003173828,0.0003331543,0,0.0011084193,0.0001039491,0.0000185456,0.0000201728,0,0.0000668077,16.477065375,0.7969791843,770.9614039,173.0616115,36.112349035,0.0260436993,0.008458075,0.0068842952,0.0140102018,1.0710814309,0.1699611124,0.0091903483,0.0008446763,0.0566549472,0.377138076,0.0028996637,0.0016386824,0.003005016,0.0005081515,0.0032857501,0.0000360807,0.0022190287,0.0014902234,0.0001284414,0,0.0003142306,0.0027287074,0.0012019016,0.0006949659,0.0000889254,0,0.0002582187,0.0003511087,0.0002008449,0.0000218059,0,0.0000825932,0.0000222449,0.000011558,2.3273416E-6,0,7.3308084E-6
2004,4-Autumn,MOHK,1.0265555556,7.7649444444,0.4410298798,0.0696168196,0.118700782,0.2527122782,1.9221111111,29.382777778,0.1210078383,0.0065626024,90,0.0392487337,0.0381012752,0.0384718748,0.0166562588,0.0044089683,0.0002434293,0.0210204559,0.0110503351,0.0021956185,0.0002023311,0.0083622048,0.0428309454,0.0084693952,0.0040022958,0.001006925,0.0000925415,0.0038144343,0.0023417311,0.0010945934,0.0002794051,0.0000253454,0.0010577172,0.0001282372,0.000060276,0.0000152291,1.3887394E-6,0.0000576719,16.849737937,0.647530907,587.1781046,139.35487695,34.572008786,0.0215894468,0.0047244163,0.00632127,0.0126718583,1.018143125,0.1506880387,0.0076538785,0.0006616647,0.0286459522,0.2998226589,0.0042421799,0.0019481977,0.00428311,0.0005713305,0.0045642701,0.0000376737,0.0034211351,0.0024324356,0.0001060033,0.0000246945,0.0002872428,0.0041003466,0.0014034741,0.0011226273,0.0000669689,0.0000119027,0.0002257409,0.0003986777,0.0003152914,0.0000162109,3.4617732E-6,0.0000729261,0.000022793,0.0000176705,1.5636436E-6,2.1571504E-7,5.7331231E-6
2005,1-Winter,MOHK,0.2757865169,2.157752809,0.1175887248,0.0258420534,0.0339266053,0.0578200661,1.9710674157,28.453370787,0.0315418581,0.0018942795,89,0.0550332519,0.054089318,0.0547135658,0.012779625,0.0034362747,0.0001971273,0.034061348,0.0232205737,0.0022748243,0.0002902631,0.0087577845,0.0686047937,0.0082361662,0.005962534,0.0004655712,0.000048265,0.0018205634,0.0022103834,0.0016018533,0.0001243422,0.000012915,0.0004866767,0.0001236575,0.0000893641,7.060897E-6,7.2389347E-7,0.0000275489,14.864441726,1.1635705644,582.34557583,121.80042433,16.679120697,0.0084387627,0.0025128779,0.0026809945,0.0043039683,1.3708906447,0.2123891662,0.0027743264,0.0002379564,0.0083589003,0.1154730551,0.008042964,0.0022159234,0.0080747577,0.0006131992,0.0083772695,0.0000377759,0.0069895602,0.0039356813,0.0001334399,0.0000375451,0.0003941527,0.0079381231,0.0019572537,0.0009802593,0.0000404484,7.9092459E-6,0.0001431599,0.000534493,0.0002756514,9.5633025E-6,2.199072E-6,0.0000446846,0.0000320198,0.0000174155,9.0799121E-7,1.4007004E-7,3.449178E-6
2005,2-Spring,MOHK,0.1970967742,3.1418817204,0.2709253235,0.1170003157,0.0868182915,0.0671067162,2.9409139785,27.707741935,0.0709844646,0.0062613214,93,0.0370800373,0.0380610482,0.0414893734,0.0079143514,0.0021080374,0.0001828909,0.0095150267,0.0009006175,0.0033735153,8.4668943E-6,0.0108033922,0.0246010186,0.0019568273,0.0001384247,0.0007704398,2.981576E-6,0.002469245,0.0005054288,0.0000338637,0.0002013789,7.9769685E-7,0.0006453488,0.0000442653,2.5814971E-6,0.0000174368,6.4661906E-8,0.0000558748,12.953162496,5.0606383705,803.15707951,169.35552242,26.645355401,0.017911828,0.0093283119,0.0058073679,0.0041305041,0.9554279613,0.2480623086,0.0053145214,0.0006823397,0.0048322986,0.1519847012,0.002336533,0.000649784,0.0024289385,0.0001858654,0.0031100383,0.0000222353,0.0014847031,0.0009623991,0.0001508029,2.2791624E-6,0.0004049913,0.0018407345,0.0003060186,0.0001488926,0.0000590029,8.3101285E-7,0.0001798078,0.0000798206,0.0000363771,0.0000137447,2.2719787E-7,0.0000507986,7.9979866E-6,2.7673798E-6,2.0138109E-6,1.9157942E-8,6.2069306E-6
2005,3-Summer,MOHK,0.7441397849,5.3638172043,0.4045369348,0.1587054788,0.1068998733,0.1389315827,2.2901075269,29.061989247,0.1106476741,0.0075289785,93,0.0298375451,0.0304501938,0.0262515916,0.0118766778,0.0032945052,0.0002079401,0.0127239504,0.0010718103,0.0034019552,0.0006242606,0.0110678325,0.0288898091,0.0051023151,0.0004277875,0.0013512249,0.0002494998,0.0043950977,0.0013922266,0.000115713,0.0003668527,0.0000670898,0.0011942497,0.0000984662,8.2181579E-6,0.0000269361,5.0506723E-6,0.0000870706,15.722114773,0.9960157002,766.79318605,171.55067432,35.615656782,0.0228138332,0.0127848374,0.0061955346,0.0074006469,1.122850019,0.2149423238,0.0077139837,0.000854432,0.0238857213,0.211739586,0.0025363251,0.0012157734,0.0026346569,0.0003653789,0.0030913491,0.0000329968,0.0018631228,0.0007764492,0.0001712012,0.0000909548,0.0005183592,0.002119046,0.0008158222,0.0003132264,0.0001113283,0.0000411703,0.0003435895,0.0002293858,0.0000838508,0.0000263845,0.0000113587,0.0001039886,0.0000183238,6.5985073E-6,3.4832398E-6,1.0401196E-6,0.000010859
2005,4-Autumn,MOHK,0.5911666667,4.5135555556,0.284925308,0.0560872918,0.0723988623,0.156439154,1.8267777778,28.138666667,0.0759228895,0.0041350905,90,0.0269327553,0.026164685,0.0269529608,0.0084055057,0.0022382947,0.0001280223,0.0216889372,0.0070888649,0.002376027,0.0005012328,0.0089795919,0.0406346538,0.0055467784,0.0014525902,0.0007621552,0.0001897073,0.0028375677,0.0015102377,0.0003925433,0.0002085379,0.0000521961,0.0007762138,0.0000833999,0.0000220883,0.0000113606,2.8089798E-6,0.0000423172,15.535754779,0.7469964632,590.29406444,141.14693082,35.590681978,0.0179750949,0.0055378941,0.0051083216,0.0103960502,1.1740334614,0.1770578583,0.006129424,0.0005323372,0.0205040528,0.2132900846,0.0042309375,0.0011881413,0.0042712601,0.0003435656,0.0045806616,0.0000234477,0.0033155384,0.0021918995,0.0001368056,0.000051152,0.0003727846,0.0039853501,0.0009311125,0.0005447554,0.0000628122,0.0000239112,0.0002015661,0.0002646809,0.0001489028,0.0000147818,7.0539231E-6,0.0000652746,0.0000161123,8.3885279E-6,1.4723742E-6,4.5437499E-7,5.0807082E-6
2006,1-Winter,MOHK,0.0943820225,0.5506741573,0.0266418778,0.0070013413,0.005827094,0.0138134425,1.8561235955,28.455674157,0.0071377984,0.0003781709,89,0.030725766,0.0312074782,0.031349359,0.0016671823,0.0004417537,0.0000229763,0.0297644662,0.0090614198,0.002345306,0,0.0086201467,0.0497913387,0.0020002944,0.0007812716,0.0001209381,0,0.0004717221,0.0005348587,0.000208551,0.0000323863,0,0.000126274,0.0000307783,0.0000123458,1.8385317E-6,0,7.1925699E-6,13.679979029,2.505163551,585.2560074,122.85976025,17.043606055,0.0024622171,0.0012028791,0.0005792483,0.0010349295,1.0256771929,0.1496058595,0.0007050083,0.000047724,0.0025139525,0.0273924562,0.0056234213,0.0005341966,0.0056909839,0.0001437236,0.0058765057,8.4893865E-6,0.0045464139,0.002817595,0.0001126247,0,0.0003506631,0.0054344519,0.0004380419,0.0002922929,0.0000125801,0,0.000047863,0.0001188226,0.0000790591,3.113553E-6,0,0.000013688,7.5231374E-6,4.7952674E-6,2.559512E-7,0,9.8407565E-7
2006,2-Spring,MOHK,0.4221505376,1.6326344086,0.0551576282,0.0036051403,0.0057910395,0.0457614484,2.2911827957,29.207795699,0.0154037966,0.0008336817,93,0.0438687137,0.0445963672,0.0433416176,0.0019601417,0.0005571074,0.0000298842,0.0146994715,0.0048922553,0.0024435111,0,0.0072549961,0.029290234,0.0006204876,0.0001710692,0.0000883971,0,0.0002611966,0.0001757526,0.0000486203,0.0000247882,0,0.0000733302,0.0000102363,2.739287E-6,1.4857539E-6,0,4.3906465E-6,13.501580535,4.1523294379,802.73519316,168.62960896,26.675767791,0.003240419,0.0004713356,0.0004739918,0.0029205365,1.019781763,0.191227156,0.0011485935,0.00009334,0.0165512661,0.0833968054,0.0030713296,0.0001662966,0.0031702989,0.0000547196,0.0036174974,4.031131E-6,0.0019255561,0.0020320851,0.0001173024,0,0.0002841072,0.0028639289,0.0000989505,0.0000722486,6.6246078E-6,0,0.0000177833,0.000029446,0.0000207936,1.6762065E-6,0,5.5823805E-6,1.7999237E-6,1.1685022E-6,1.6457757E-7,0,4.4977648E-7
2006,3-Summer,MOHK,1.9611827957,7.827688172,0.3233603074,0.0231504393,0.0587366424,0.2414732258,1.3438709677,30.635967742,0.0937180673,0.0032956256,93,0.0405257078,0.0403553389,0.0354192318,0.0088706366,0.0025782545,0.0000879615,0.0110110041,0.0024052171,0.0020455321,0.0000360845,0.005848137,0.0213459748,0.0021524057,0.0004462191,0.0005140099,0.0000164586,0.0015363754,0.0006208969,0.0001289336,0.0001491403,4.8071633E-6,0.0004463921,0.00002449,5.1580758E-6,5.475388E-6,1.5848247E-7,0.0000161967,16.388669988,0.725389823,772.27422877,172.93440871,35.555281823,0.0159559351,0.0018217047,0.0041667233,0.0114022553,1.0679406495,0.1125394145,0.0058634205,0.0003383432,0.0420262557,0.2876795811,0.0021771587,0.0006368363,0.0022983982,0.0002116773,0.0029037003,0.0000114374,0.0015107664,0.0011494323,0.0000973124,6.1075239E-6,0.0002167545,0.0019038411,0.0002932545,0.0002633241,0.0000353497,2.8232222E-6,0.0000973096,0.0000861309,0.0000761505,8.8870015E-6,8.4805835E-7,0.0000325786,3.8799044E-6,2.8545141E-6,5.975233E-7,3.3341626E-8,1.7336668E-6
2006,4-Autumn,MOHK,1.7027777778,11.997333333,0.7244206306,0.1414932669,0.2341183822,0.3488089815,1.6541111111,32.129555556,0.2182619717,0.0095080256,90,0.0337104348,0.0345157623,0.0395125294,0.0228980015,0.0070589955,0.0003451085,0.0120266808,0.0055870954,0.0020209992,0.0003848031,0.0087428348,0.0287624134,0.0085258087,0.0038835254,0.0013372887,0.0002403486,0.0058906295,0.0025935229,0.0011837238,0.0003995304,0.0000713766,0.001763425,0.0001173631,0.0000540423,0.0000161625,2.7557657E-6,0.0000723609,16.474494568,0.6338415436,583.40578647,140.12032824,35.686387578,0.0342765058,0.0078547316,0.0116278638,0.016264412,1.1950966933,0.1392668037,0.0136074402,0.0009609456,0.0369803307,0.4397548457,0.0028677181,0.002320617,0.0029497915,0.000768492,0.0034009336,0.0000489994,0.0017679859,0.00192348,0.0001104565,0.0000246644,0.0003103695,0.0026807699,0.0013549611,0.0013485566,0.0000974216,0.0000197823,0.0003404949,0.0004269667,0.0004093758,0.0000238094,6.3798085E-6,0.0001208072,0.0000228653,0.0000193615,1.7967776E-6,3.4416896E-7,7.2433229E-6
